Aspect,BSI,Elevation,NBR,NDMI,NDVI,NDWI,SAVI,SinAspect,Slope,PA,POINT_X,POINT_Y,PcentBgrnd,PcentOther,PointID,Class,Class_Number
38.638863,4204,2444,0.292337257,0.122587376,0.23592925,-0.222449443,1.235929244,0.624409543,30.125875,1,-112.079895,36.46952,40,60,516,Bareground,1
65.928345,5622,2570,0.612570028,0.532293616,0.020722518,-0.045575799,1.020722518,0.91303607,11.223879,1,-112.087346,36.475388,40,60,514,Bareground,1
74.995415,5204,2591,0.607366319,0.553525476,0.006865879,-0.034175589,1.006865879,0.96590511,20.563904,1,-112.088679,36.476104,40,60,513,Bareground,1
128.80434,5120,2600,0.476977815,0.467533143,0.035585884,-0.068594791,1.035585883,0.779290537,1.4797189,1,-112.095118,36.472278,40,60,525,Bareground,1
270,7315,2660,9.44E-04,-0.159797083,0.2406367,-0.341772152,1.240636704,-1,4.598225,1,-112.126843,36.380925,40,60,503,Bareground,1
103.59549,4515,2534,0.191155891,-0.029639763,0.40184453,-0.414893617,1.401844532,0.971979509,11.672782,1,-112.156992,36.279496,40,60,531,Bareground,1
61.741558,7525,2515,0.056002863,-0.120941317,0.25334466,-0.391652912,1.253344659,0.88082099,3.9119244,1,-112.114514,36.267637,40,60,677,Bareground,1
51.11893,7195,2493,0.002570694,-0.192279016,0.30347595,-0.323110327,1.303475936,0.778450588,1.4772611,1,-112.104149,36.258904,40,60,552,Bareground,1
51.08365,4647,2473,0.122351695,-0.046139995,0.30480295,-0.367096774,1.304802956,0.778063908,1.4761344,1,-111.944006,36.160205,35,65,684,Bareground,1
145.837,4389,1830,0.218359214,0.004873626,0.380137,-0.400410678,1.380136986,0.561549074,39.40896,1,-112.075567,36.204157,35,65,584,Bareground,1
83.18216,5431,1953,0.149652896,-0.036344558,0.41722783,-0.441701156,1.417227834,0.992928592,47.488876,1,-112.071649,36.194092,35,65,591,Bareground,1
74.941895,3655,2414,0.312142403,0.060637205,0.43184182,-0.422957601,1.431841831,0.965662862,7.1034603,1,-112.121581,36.185533,35,65,549,Bareground,1
277.65182,4295,2103,0.112636505,-0.092851692,0.31296024,-0.328614009,1.312960236,-0.991095507,6.9315968,1,-112.417161,36.283909,35,65,543,Bareground,1
206.41347,3519,2419,0.380449141,0.085714286,0.49179158,-0.446867428,1.491791577,-0.444845704,10.245387,1,-112.295923,36.358847,35,65,534,Bareground,1
108.692345,5519,2410,0.217345873,0.02688409,0.06616638,-0.081206497,1.066166377,0.947253107,38.943756,1,-112.078944,36.530454,35,65,506,Bareground,1
109.66554,4147,2591,0.591633987,0.629841157,0.030903395,-0.047908658,1.030903395,0.941673102,10.891104,1,-112.089605,36.477548,35,65,521,Bareground,1
288.5237,5536,2606,0.572801183,0.509152963,0.027491927,-0.054738081,1.027491927,-0.948192256,14.293033,1,-112.090888,36.473219,35,65,519,Bareground,1
132.13438,4722,2610,0.498660346,0.509706218,-0.003665262,-0.045920385,0.996334738,0.741573373,12.252398,1,-112.095554,36.472632,35,65,524,Bareground,1
337.5406,7041,2493,0.016852211,-0.17171381,0.30931088,-0.36010929,1.309310889,-0.382028859,3.0080774,1,-112.104373,36.258888,35,65,551,Bareground,1
219.60219,7073,2690,0.038135593,-0.135109114,0.3155968,-0.386673527,1.315596778,-0.637453415,10.707505,1,-112.083072,36.312454,35,65,683,Bareground,1
41.18855,4597,1913,0.086047127,-0.057011494,0.23479831,-0.358728056,1.234798314,0.658539072,68.661385,1,-111.945298,36.230146,30,70,621,Bareground,1
305.64688,2523,2166,0.22475856,0.050056455,0.35436893,-0.353055286,1.354368932,-0.812624179,33.688778,1,-111.936859,36.213993,30,70,644,Bareground,1
294.75345,4161,2281,0.367745122,0.14185567,0.5710638,-0.539188438,1.57106383,-0.908117974,51.050858,1,-111.943018,36.207074,30,70,633,Bareground,1
131.70036,4955,1826,0.193409742,0.004219409,0.39492047,-0.422715628,1.394920458,0.746633939,37.90736,1,-111.995713,36.152577,30,70,687,Bareground,1
336.03784,3721,2098,0.348546591,0.142988717,0.53162605,-0.488009592,1.531626041,-0.406133191,43.19412,1,-111.958014,36.233296,30,70,611,Bareground,1
125.33197,5619,2109,0.088165553,-0.053618298,0.28545964,-0.384530993,1.285459638,0.815815027,39.06795,1,-111.958644,36.229681,30,70,605,Bareground,1
69.28724,5523,2330,0.269648285,0.028491031,0.3612663,-0.46566416,1.361266294,0.935365282,64.102104,1,-111.96197,36.228744,30,70,614,Bareground,1
0,4096,2138,0.253039299,0.039277758,0.41326532,-0.437094682,1.413265306,0,36.071453,1,-112.066222,36.18641,30,70,595,Bareground,1
63.527424,4857,2190,0.437083924,0.150847754,0.6186847,-0.571735498,1.618684696,0.895147826,46.48187,1,-112.070026,36.188709,30,70,593,Bareground,1
54.112923,4146,1663,0.261094778,0.041266906,0.41257644,-0.41925319,1.412576447,0.810173872,35.67821,1,-112.068105,36.194317,30,70,566,Bareground,1
82.972015,4343,2248,0.305959583,0.077413189,0.5165919,-0.500443656,1.516591928,0.992486509,55.505886,1,-112.050869,36.203304,30,70,577,Bareground,1
111.96957,4873,2209,0.328527535,0.071176751,0.43539324,-0.473394495,1.435393258,0.927382703,23.397945,1,-112.051883,36.213935,30,70,581,Bareground,1
68.02761,5252,1759,0.394369179,0.112668919,0.7036079,-0.596268024,1.703607914,0.927364269,34.692112,1,-112.076002,36.202728,30,70,571,Bareground,1
127.952385,4819,2157,0.132819642,-0.052746533,0.3033809,-0.371817175,1.303380917,0.78852212,37.35514,1,-112.073674,36.211394,30,70,583,Bareground,1
56.567097,4598,2087,0.415756449,0.139650173,0.6154866,-0.547371095,1.615486608,0.834531601,27.872501,1,-112.082691,36.204287,30,70,572,Bareground,1
96.57781,4552,2177,0.179569892,-0.018454312,0.3337386,-0.385538364,1.333738602,0.993417201,57.246155,1,-112.080122,36.17869,30,70,596,Bareground,1
107.4854,5770,1830,0.052982268,-0.081724461,0.30901805,-0.3880153,1.309018036,0.953793559,40.76194,1,-112.081819,36.173452,30,70,597,Bareground,1
157.53468,4507,2108,0.102725367,-0.100854701,0.31829575,-0.332127352,1.318295739,0.382124104,11.8710575,1,-112.41156,36.281805,30,70,545,Bareground,1
193.93579,5651,2064,0.090201465,-0.085461878,0.24724987,-0.3000273,1.247249869,-0.240834374,4.7670617,1,-112.437598,36.292671,30,70,692,Bareground,1
257.04224,4311,2427,0.397405348,0.100729927,0.56153846,-0.514925373,1.561538462,-0.974535626,8.215791,1,-112.30037,36.358428,30,70,535,Bareground,1
145.60927,5152,2333,0.278932915,0.117107856,0.03730809,-0.068327052,1.03730809,0.564833525,21.421732,1,-112.076059,36.531037,30,70,512,Bareground,1
141.15677,4669,2346,0.308434229,0.154445048,0.022450289,-0.051451187,1.022450289,0.627191664,19.459564,1,-112.07716,36.530842,30,70,511,Bareground,1
18.12211,6951,2448,0.479273689,0.353121801,0.082920656,-0.104511621,1.082920654,0.311043209,32.912605,1,-112.083807,36.478331,30,70,523,Bareground,1
77.058105,3491,2604,0.337254902,0.219490389,0.32459334,-0.266333991,1.324593348,0.974597694,8.225566,1,-112.107413,36.457378,30,70,691,Bareground,1
328.17017,4125,2685,0.064118682,0.01268246,0.41965783,-0.395778364,1.419657833,-0.527398264,2.1822567,1,-112.163507,36.34326,30,70,695,Bareground,1
260.83807,6577,2491,0.086076714,-0.098897427,0.26145932,-0.361433619,1.261459308,-0.98724229,5.805087,1,-112.101397,36.252973,30,70,672,Bareground,1
270,4780,2770,0.144595108,-0.028503818,0.3903941,-0.394688079,1.390394089,-1,2.3014662,1,-112.060434,36.335019,30,70,666,Bareground,1
291.9328,6095,2079,0.021992819,-0.144788732,0.32153222,-0.365926815,1.321532211,-0.927622576,2.4815638,1,-112.007477,36.358379,30,70,696,Bareground,1
328.76242,3671,2109,0.366986683,0.091763542,0.43498048,-0.455804749,1.434980494,-0.518587917,41.66361,1,-111.941068,36.211973,25,75,637,Bareground,1
337.96497,3515,1986,0.247091034,0.017877095,0.33675715,-0.339705882,1.336757153,-0.375173461,59.70171,1,-111.935588,36.218323,25,75,643,Bareground,1
4.232188,3765,2012,0.298914831,0.023846553,0.42239827,-0.411722659,1.422398272,0.073798467,47.40143,1,-111.933795,36.217979,25,75,642,Bareground,1
336.55,3121,2119,0.479909997,0.191819829,0.66872054,-0.569723832,1.668720551,-0.397948827,35.214634,1,-111.944598,36.208869,25,75,649,Bareground,1
356.2015,3197,2229,0.493526046,0.21598431,0.6358839,-0.565656566,1.635883905,-0.066247646,42.25549,1,-111.945917,36.207782,25,75,631,Bareground,1
47.13946,5102,1919,0.121783877,-0.054229935,0.4133992,-0.419755001,1.413399197,0.73301156,47.588726,1,-112.044843,36.202618,25,75,576,Bareground,1
101.84954,4781,1929,0.234396327,0.019680197,0.46682394,-0.450145773,1.466823946,0.978690206,45.702576,1,-112.043687,36.198679,25,75,575,Bareground,1
49.845566,4363,1828,0.376128875,0.127374525,0.64757454,-0.573541725,1.647574518,0.764309102,30.000957,1,-112.070093,36.19411,25,75,590,Bareground,1
148.7849,5532,2457,0.211130742,-0.004447672,0.5458774,-0.511576626,1.545877378,0.518252465,40.42307,1,-112.051073,36.218449,25,75,582,Bareground,1
70.041565,4996,1635,0.295788324,0.032994678,0.452517,-0.4384263,1.452517007,0.93994049,40.48538,1,-112.069463,36.196287,25,75,567,Bareground,1
180,4743,2391,0.233146816,-0.012377294,0.42839506,-0.431487782,1.428395062,1.22E-16,3.7047918,1,-112.312719,36.333552,25,75,719,Bareground,1
202.48486,3843,2416,0.319646241,0.041635502,0.44317788,-0.44168392,1.443177893,-0.382439343,8.960421,1,-112.299222,36.35681,25,75,536,Bareground,1
157.48369,4221,2600,0.585598368,0.617953126,0.02066446,-0.039595325,1.020664459,0.382946438,17.506552,1,-112.089829,36.47736,25,75,520,Bareground,1
22.514566,4306,2615,0.458515284,0.239113153,0.062083587,-0.062244434,1.062083586,0.3829183,8.962314,1,-112.097552,36.470991,25,75,526,Bareground,1
129.94449,4395,2446,0.516368398,0.224964739,0.729649,-0.619202983,1.729648992,0.766666853,34.244934,1,-112.144328,36.251135,25,75,562,Bareground,1
337.5406,6708,2493,0.074508162,-0.132989952,0.35694462,-0.38831801,1.356944628,-0.382028859,3.0080774,1,-112.104382,36.258705,25,75,550,Bareground,1
180,6947,2683,0.047581751,-0.129939828,0.3216403,-0.391779396,1.321640316,1.22E-16,0.92740995,1,-112.116669,36.340464,25,75,660,Bareground,1
106.80415,5201,2131,0.165865088,-0.047839662,0.31707996,-0.375527426,1.317079967,0.957298543,18.570322,1,-112.014161,36.358318,25,75,704,Bareground,1
58.86792,5147,2089,0.182896155,-0.02082094,0.37090504,-0.432550044,1.370905053,0.855977742,5.3660827,1,-112.007685,36.357295,25,75,697,Bareground,1
107.85573,4541,2087,0.272332338,0.015604681,0.43105817,-0.433246674,1.431058177,0.951831611,6.027417,1,-112.007677,36.356391,25,75,701,Bareground,1
90,5583,2083,0.196864915,-0.036377134,0.49066895,-0.472698908,1.490668964,1,3.4508522,1,-112.00679,36.357117,25,75,698,Bareground,1
123.4258,5341,1710,0.124658781,-0.03869337,0.31279874,-0.394247039,1.312798725,0.834599934,46.61204,1,-111.938115,36.225516,20,80,625,Bareground,1
92.71658,3667,1727,0.212202481,-0.007138935,0.24048027,-0.298384201,1.240480274,0.998876199,53.79716,1,-111.941084,36.231979,20,80,622,Bareground,1
94.119934,4881,2031,0.116122343,-0.062690466,0.34984326,-0.396238651,1.34984326,0.997415848,48.4065,1,-111.945815,36.221307,20,80,626,Bareground,1
321.26956,3457,2105,0.233157199,0.038375973,0.35094067,-0.372794118,1.350940666,-0.62565717,46.622375,1,-111.936108,36.217311,20,80,640,Bareground,1
352.15912,3603,2228,0.396334479,0.15,0.5270905,-0.5021565,1.52709051,-0.13642245,30.466578,1,-111.939059,36.210899,20,80,646,Bareground,1
326.068,3641,2226,0.481121899,0.202539961,0.6350104,-0.570040023,1.63501042,-0.558208687,34.327724,1,-111.944131,36.207615,20,80,632,Bareground,1
123.26252,4921,2237,0.14014014,-0.038615742,0.34355646,-0.413151365,1.343556473,0.836166327,49.016792,1,-111.972992,36.165927,20,80,688,Bareground,1
307.00122,3473,1998,0.23443104,0.042975207,0.42330828,-0.41163311,1.423308271,-0.798622688,20.634607,1,-111.990649,36.155854,20,80,686,Bareground,1
22.450144,3859,2288,0.399626766,0.152579583,0.6223733,-0.554634291,1.6223733,0.38187937,46.42204,1,-111.957896,36.223017,20,80,615,Bareground,1
289.07172,3965,2223,0.303424476,0.106354214,0.52295285,-0.497864552,1.522952854,-0.945110326,30.731417,1,-111.952347,36.225406,20,80,617,Bareground,1
356.5674,4283,2081,0.296796399,0.066869963,0.48559296,-0.484242424,1.485592963,-0.059874108,45.155582,1,-111.954366,36.225922,20,80,616,Bareground,1
117.64526,4933,2170,0.185148268,-0.018369453,0.41674113,-0.437726723,1.416741138,0.885837299,60.175762,1,-111.958205,36.230771,20,80,607,Bareground,1
114.98788,4971,2123,0.166305656,-0.012833571,0.25576574,-0.387743414,1.255765742,0.906397188,44.895065,1,-111.957116,36.232396,20,80,608,Bareground,1
345.04947,2899,2024,0.226621735,0.002064694,0.4,-0.329073482,1.4,-0.257984971,47.441433,1,-111.958253,36.234008,20,80,612,Bareground,1
109.740845,4551,2463,0.112970711,-0.100048333,0.39947388,-0.406875708,1.399473882,0.941229999,10.852155,1,-111.953519,36.154531,20,80,685,Bareground,1
101.9932,5888,1682,0.118079485,-0.095016735,0.43315667,-0.434423814,1.433156655,0.978172261,49.44401,1,-112.08047,36.172571,20,80,598,Bareground,1
26.119898,4441,1779,0.130020225,-0.063569975,0.37493408,-0.378811916,1.374934083,0.440251013,40.872627,1,-112.079746,36.168251,20,80,602,Bareground,1
1.0917219,4218,1679,0.118432461,-0.13353036,0.42415544,-0.374680307,1.424155443,0.019052989,46.462402,1,-112.07594,36.165393,20,80,603,Bareground,1
50.106987,4717,2132,0.185973701,0.001798371,0.50198257,-0.470268592,1.501982554,0.767243368,36.202538,1,-112.067102,36.186752,20,80,594,Bareground,1
36.841885,4136,1864,0.366902483,0.087157988,0.5384856,-0.490095267,1.538485558,0.599608793,41.015892,1,-112.070318,36.193923,20,80,589,Bareground,1
71.684814,3788,2244,0.340400119,0.084561488,0.40897676,-0.440860215,1.408976773,0.949342224,39.49582,1,-112.052087,36.211403,20,80,580,Bareground,1
34.405033,3735,1867,0.360060976,0.088446993,0.48230603,-0.463822806,1.482306031,0.565039483,36.706768,1,-112.07642,36.201452,20,80,570,Bareground,1
317.06573,7095,2522,-0.035270541,-0.191603694,0.36955902,-0.4213168,1.369559033,-0.681158837,5.054166,1,-112.155012,36.280577,20,80,529,Bareground,1
248.04335,7066,2499,-0.015756836,-0.186933154,0.2788271,-0.36983588,1.278827103,-0.927467018,2.4790049,1,-112.105337,36.26465,20,80,678,Bareground,1
51.11943,5696,2490,0.120596206,-0.068955812,0.28382924,-0.357221007,1.283829237,0.778456063,11.657275,1,-112.101046,36.260191,20,80,673,Bareground,1
257.37424,4127,2231,0.342361863,0.091149273,0.5183824,-0.487841489,1.518382353,-0.975818576,36.522923,1,-112.130139,36.254686,20,80,564,Bareground,1
148.17381,6103,2690,0.168847887,-0.056786704,0.47402596,-0.483256194,1.474025974,0.527344185,2.1821702,1,-112.116106,36.332169,20,80,659,Bareground,1
78.64546,5815,2593,0.076630176,-0.124951644,0.3902889,-0.384756657,1.390288875,0.9804277,13.856269,1,-112.201162,36.559407,20,80,504,Bareground,1
278.53467,3443,1879,0.205536332,0.005773672,0.3582846,-0.369496855,1.3582846,-0.988926247,41.108253,1,-111.939534,36.232537,15,85,623,Bareground,1
41.021374,3613,2092,0.342714196,0.085988872,0.5162429,-0.478650138,1.516242938,0.656340522,50.728226,1,-111.948157,36.228504,15,85,620,Bareground,1
67.0427,5167,2230,0.459344071,0.185372005,0.6785714,-0.624891962,1.678571429,0.920795804,41.073734,1,-111.947958,36.210836,15,85,630,Bareground,1
304.66705,3715,2024,0.407568745,0.163628179,0.6517572,-0.570473876,1.651757188,-0.822471258,34.333878,1,-111.943061,36.211236,15,85,636,Bareground,1
316.36758,3067,2185,0.382679497,0.098177543,0.45880514,-0.447500969,1.458805154,-0.690029142,49.309772,1,-111.941497,36.210163,15,85,635,Bareground,1
12.238069,4453,2031,0.323776569,0.091946993,0.56242704,-0.530723064,1.562427071,0.211974166,33.52716,1,-111.945995,36.214458,15,85,628,Bareground,1
321.26956,3457,2105,0.233157199,0.038375973,0.35094067,-0.372794118,1.350940666,-0.62565717,46.622375,1,-111.936108,36.217308,15,85,641,Bareground,1
295.10385,3123,2368,0.566878981,0.288544751,0.70730233,-0.590219224,1.707302354,-0.905540283,34.481094,1,-111.942125,36.20691,15,85,634,Bareground,1
346.07843,3609,2221,0.388788427,0.12144074,0.5192878,-0.489334195,1.519287834,-0.240593466,30.272882,1,-111.940826,36.209812,15,85,648,Bareground,1
331.91064,2747,2331,0.603333333,0.354929577,0.62545764,-0.58093673,1.625457618,-0.47084799,52.8769,1,-111.954098,36.223413,15,85,619,Bareground,1
320.01816,3283,2249,0.468427835,0.162458556,0.4963887,-0.490029421,1.496388707,-0.642544806,35.689102,1,-111.952349,36.224681,15,85,618,Bareground,1
97.21151,5381,2045,0.205516014,0.003517867,0.33728102,-0.419591409,1.337281026,0.992089504,45.89174,1,-111.957089,36.230047,15,85,606,Bareground,1
19.795012,3729,2141,0.251369446,0.048712063,0.33897755,-0.384045776,1.338977532,0.338656001,57.994724,1,-111.958899,36.232747,15,85,609,Bareground,1
50.450104,4487,2230,0.247535597,0.007518797,0.3541388,-0.442228553,1.354138802,0.77107036,48.20383,1,-112.045843,36.193075,15,85,574,Bareground,1
357.6357,4008,1882,0.058823529,-0.100617708,0.2702598,-0.306741125,1.270259791,-0.041252906,25.921925,1,-112.076345,36.163052,15,85,604,Bareground,1
42.69108,4245,1814,0.175662133,-0.016762452,0.40352076,-0.392808684,1.403520766,0.678045224,45.98832,1,-112.081787,36.171296,15,85,599,Bareground,1
50.0564,4444,1889,0.38586555,0.117442669,0.6006826,-0.54998623,1.600682594,0.766676813,54.203857,1,-112.074167,36.198945,15,85,569,Bareground,1
38.343857,5039,1689,0.43440367,0.107490703,0.6558115,-0.577898322,1.655811491,0.620379554,44.12952,1,-112.073295,36.200586,15,85,573,Bareground,1
308.8703,5245,2156,0.118395303,-0.068649419,0.2864378,-0.336060783,1.286437817,-0.778568553,2.953247,1,-112.403939,36.288866,15,85,557,Bareground,1
78.62102,6399,2664,0.072021539,-0.145106459,0.3140814,-0.349336346,1.314081408,0.980343614,4.690465,1,-112.130504,36.388297,15,85,662,Bareground,1
308.84048,5807,2665,0.140861467,-0.084796414,0.3622463,-0.366806137,1.362246316,-0.778895018,2.9551535,1,-112.124241,36.371941,15,85,661,Bareground,1
245.30588,1521,2764,0.204577969,0.050530256,0.19857651,-0.158981418,1.198576512,-0.90855104,8.810217,1,-112.177362,36.419384,15,85,664,Bareground,1
231.15063,4345,2678,0.319510367,0.097216452,0.5243867,-0.475831238,1.524386724,-0.778797803,7.352392,1,-112.176269,36.347095,15,85,554,Bareground,1
259.8416,3121,2530,0.176941553,-0.030023095,0.46853146,-0.398667935,1.468531469,-0.984323965,10.401763,1,-112.152311,36.263675,15,85,561,Bareground,1
241.74147,6063,2516,-0.065705315,-0.203055252,0.3025292,-0.356407226,1.302529183,-0.880820265,3.9119136,1,-112.099594,36.267234,15,85,676,Bareground,1
0,6888,2495,-0.004671905,-0.190221147,0.27364132,-0.345099727,1.273641304,0,0.92740995,1,-112.102443,36.263415,15,85,675,Bareground,1
180,6117,2677,0.013508298,-0.076165347,0.29903537,-0.389417989,1.29903537,1.22E-16,0.92740995,1,-112.113504,36.32192,15,85,653,Bareground,1
51.142254,5355,2686,0.011673152,-0.04040404,0.2952281,-0.38027382,1.295228107,0.77870604,8.80015,1,-112.115318,36.324064,15,85,654,Bareground,1
51.153835,4997,2115,0.166483985,-0.021354858,0.37496412,-0.416235398,1.374964111,0.778832841,2.9547894,1,-112.013013,36.355977,15,85,699,Bareground,1
60.09048,5355,2087,0.149791956,-0.036979671,0.28993776,-0.415480933,1.289937759,0.866813918,9.219944,1,-112.004996,36.356405,15,85,702,Bareground,1
180,5637,2648,0.17154041,-0.05127727,0.30227795,-0.355715428,1.302277963,1.22E-16,8.2891,1,-112.194421,36.558039,15,85,505,Bareground,1
314.5933,3093,1960,0.258639505,0.05584376,0.38510808,-0.390675241,1.385108086,-0.712108244,14.231789,1,-111.939062,36.230192,10,90,624,Bareground,1
17.216095,3033,2087,0.396199859,0.13339046,0.50874525,-0.455078841,1.508745247,0.295976386,34.132687,1,-111.945544,36.213909,10,90,629,Bareground,1
315.7592,3279,2135,0.364045722,0.091160986,0.5082344,-0.454746952,1.508234393,-0.697675612,32.32054,1,-111.939087,36.213792,10,90,638,Bareground,1
341.17905,3091,2147,0.351038475,0.12407932,0.5053111,-0.473449684,1.505311077,-0.322611868,34.375565,1,-111.939955,36.211801,10,90,645,Bareground,1
355.37888,2845,2264,0.509052925,0.20724234,0.59338236,-0.514325646,1.593382353,-0.080566419,36.762157,1,-111.938836,36.210364,10,90,647,Bareground,1
98.676575,5207,2019,0.196765499,-0.032104637,0.44925815,-0.439434129,1.44925816,0.988555647,36.91165,1,-111.956244,36.233307,10,90,613,Bareground,1
341.41724,3187,2084,0.373355818,0.121763085,0.52566504,-0.45324768,1.525665043,-0.318674177,45.217213,1,-111.958462,36.233279,10,90,610,Bareground,1
62.323658,4732,1931,0.304652568,0.065640115,0.5315648,-0.500277932,1.531564761,0.885585488,42.181076,1,-112.047334,36.205858,10,90,578,Bareground,1
79.24496,4644,1787,0.125034965,-0.071881851,0.38308117,-0.375512996,1.383081155,0.982433977,34.759506,1,-112.080878,36.169314,10,90,601,Bareground,1
38.176838,4511,1851,0.292609549,0.045382418,0.5643502,-0.499772348,1.564350166,0.618090659,46.95819,1,-112.061056,36.184277,10,90,587,Bareground,1
70.72583,5012,1657,0.440988308,0.131572109,0.64513284,-0.578349644,1.645132855,0.943949858,51.89366,1,-112.071045,36.198616,10,90,568,Bareground,1
278.90555,2527,2243,0.601309329,0.318598383,0.6764907,-0.569961489,1.676490747,-0.98794488,36.203278,1,-112.257858,36.306592,10,90,560,Bareground,1
45.617855,3679,2068,0.371754275,0.081377933,0.54991055,-0.470967742,1.549910555,0.714690685,38.19892,1,-112.310252,36.297217,10,90,558,Bareground,1
231.1305,4271,2185,0.359462486,0.063978966,0.5684754,-0.503405573,1.568475452,-0.778577244,8.797943,1,-112.398343,36.29118,10,90,555,Bareground,1
231.13098,5059,2070,0.062661833,-0.104321257,0.27019498,-0.337243402,1.270194986,-0.778582592,1.4776464,1,-112.434916,36.29252,10,90,693,Bareground,1
116.66636,4174,2339,0.326612903,0.223616922,0.037527595,-0.060093443,1.037527594,0.893635051,10.223246,1,-112.07739,36.530661,10,90,510,Bareground,1
343.81976,4043,2440,0.449325097,0.220734175,0.49551463,-0.449822634,1.495514636,-0.278659853,26.82401,1,-112.081443,36.469332,10,90,515,Bareground,1
0,6569,2680,0.121998079,-0.058823529,0.25564393,-0.323062981,1.255643948,0,0.92740995,1,-112.133307,36.411697,10,90,663,Bareground,1
118.21424,5315,2736,0.142494285,-0.083350316,0.42116904,-0.431116767,1.421169036,0.88118599,3.9175313,1,-112.187053,36.411719,10,90,665,Bareground,1
118.237854,3541,2618,0.311338885,0.072289157,0.4481783,-0.425983978,1.448178281,0.880991056,3.9145336,1,-112.155561,36.334695,10,90,681,Bareground,1
191.68132,5173,2530,0.152510112,-0.032940707,0.3907551,-0.432712215,1.390755096,-0.202468034,5.664116,1,-112.154562,36.280784,10,90,530,Bareground,1
234.02863,6657,2486,0.062871186,-0.123902768,0.26739928,-0.373379201,1.267399267,-0.809310544,13.930129,1,-112.101164,36.25208,10,90,671,Bareground,1
122.09562,3971,2244,0.511814982,0.204486281,0.6463181,-0.570234987,1.646318095,0.847162549,32.61079,1,-112.132151,36.255391,10,90,565,Bareground,1
51.14315,6227,2681,0.123882503,-0.082377477,0.29142717,-0.391304348,1.291427174,0.778715856,2.9541068,1,-112.114465,36.326419,10,90,657,Bareground,1
128.85725,5994,2676,0.147966026,-0.077171862,0.30687022,-0.39603153,1.306870229,0.778711429,1.4780228,1,-112.113775,36.325336,10,90,656,Bareground,1
128.85974,5504,2674,-0.016505407,-0.030030873,0.29827198,-0.384615385,1.298271976,0.778684194,1.4779431,1,-112.113016,36.318497,10,90,651,Bareground,1
180,5841,2688,0.146542609,-0.037286932,0.40940994,-0.457918795,1.40940993,1.22E-16,1.8543341,1,-112.115865,36.331273,10,90,658,Bareground,1
113.44638,6204,2735,0.221002196,-0.00722344,0.1934823,-0.171984287,1.193482291,0.917432839,15.896305,1,-112.084665,36.346883,10,90,670,Bareground,1
101.38365,4639,2127,0.223864258,-0.018437226,0.38925132,-0.418331748,1.38925132,0.980327532,4.6885743,1,-112.014346,36.355612,10,90,700,Bareground,1
34.40949,4661,2047,0.251697128,0.013959391,0.5084959,-0.492992837,1.508495909,0.565103642,36.708233,1,-111.946663,36.214452,5,95,627,Bareground,1
24.39206,2949,2122,0.495776478,0.218956844,0.59032816,-0.516968699,1.590328152,0.412978213,36.08254,1,-111.938423,36.213798,5,95,639,Bareground,1
19.973866,4145,1866,0.372700043,0.074346952,0.5290753,-0.482439926,1.52907531,0.341591483,52.25575,1,-112.066027,36.189293,5,95,588,Bareground,1
91.884026,5139,2081,0.435175457,0.141186299,0.6597813,-0.578460827,1.659781288,0.999459421,44.560093,1,-112.313246,36.301658,5,95,559,Bareground,1
148.18744,4509,2182,0.235955056,0.012048193,0.4869649,-0.439252336,1.486964918,0.527142106,4.3573875,1,-112.397697,36.290951,5,95,556,Bareground,1
270,4445,2071,0.123382226,-0.064655172,0.28783384,-0.327217125,1.287833828,-1,2.3002133,1,-112.434468,36.292537,5,95,694,Bareground,1
157.5045,4169,2604,0.265526553,0.005722461,0.55244756,-0.48940678,1.552447552,0.382610806,3.0088599,1,-112.241478,36.397827,5,95,689,Bareground,1
74.97147,6165,2635,0.104765904,-0.079103955,0.39132735,-0.433787466,1.39132734,0.965796846,3.5722678,1,-112.172029,36.346236,5,95,679,Bareground,1
0,4347,2692,0.022390073,-0.068567216,0.38624725,-0.376180102,1.386247257,0,7.3788605,1,-112.161064,36.34347,5,95,680,Bareground,1
100.86983,4243,2167,0.45915493,0.14624824,0.59073144,-0.548369565,1.590731435,0.982058157,23.229275,1,-112.144468,36.244637,5,95,563,Bareground,1
168.32155,6793,2492,-0.04783244,-0.16325657,0.20890538,-0.319562576,1.20890538,0.202419004,5.6640573,1,-112.101295,36.26108,5,95,674,Bareground,1
115.80281,7339,2690,0.043591412,-0.133240698,0.33127815,-0.395476013,1.33127816,0.90029742,6.366116,1,-112.083517,36.312456,5,95,682,Bareground,1
111.94144,5981,2680,0.254157257,0.01050368,0.34485415,-0.446430685,1.344854155,0.927566264,2.480636,1,-112.113545,36.324615,5,95,655,Bareground,1
308.85934,6777,2676,0.052729126,-0.088136137,0.41399053,-0.448240694,1.41399054,-0.778688538,1.4779558,1,-112.113024,36.319393,5,95,652,Bareground,1
148.17793,4057,2675,-0.020522971,0.073410207,0.31422982,-0.377986223,1.314229802,0.527283089,2.182073,1,-112.112142,36.319757,5,95,650,Bareground,1
128.85146,6967,2741,0.318714073,0.142874716,-0.005299502,-0.007318263,0.994700498,0.778774916,7.3520617,1,-112.087262,36.341451,5,95,667,Bareground,1
97.64611,6528,2733,0.406271118,0.228888626,0.07279101,-0.059194788,1.072791009,0.991108782,6.9366918,1,-112.086387,36.342715,5,95,668,Bareground,1
